onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
12.9248072562,0.087074829932,1,3,46,1,3,0.268752834467,"""1/4""",76,67.8445061048,3,0,1,NC,A1,lick
13.0321995465,0.145124716553,1,2,47,1,1,0.272267573696,"""1/4""",70,69.0239176377,3,0,1,NC,A1,lick
13.1946938776,0.116099773243,1,2,47,1,2,0.272267573696,"""1/4""",71,69.4483634424,3,0,1,NC,A1,lick
13.3224489796,0.133514739229,1,2,48,1,1,0.278503401361,"""1/4""",69,68.9080185981,3,0,1,NC,A1,lick
13.4675736961,0.0812698412698,1,2,48,1,2,0.278503401361,"""1/4""",67,64.0000390264,3,0,1,NC,A1,lick
13.5546485261,0.133514739229,1,2,49,1,1,0.248299319728,"""1/4""",70,68.9610287025,3,0,1,NC,A1,lick
13.7055782313,0.171247165533,1,2,49,1,2,0.248299319728,"""1/4""",60,63.9008109413,3,0,1,NC,A1,lick
14.0103401361,0.13641723356,1,4,50,1,4,0.242562358277,"""1/4""",61,58.0964693255,3,0,1,NC,A1,lick
14.2831746032,0.13641723356,1,4,51,1,4,0.269047619048,"""1/4""",62,58.2069699779,3,0,1,NC,A1,lick
14.509569161,0.0725623582766,1,4,52,1,4,0.252335600907,"""1/4""",58,63.5094819071,3,0,1,NC,A1,lick
14.5879365079,0.0580498866213,1,1,53,1,1,0.268866213152,"""1/4""",60,58.2892200248,3,0,1,NC,A1,lick
15.0958730159,0.0696598639456,1,3,55,1,1,0.288458049887,"""1/4""",70,67.3134279177,4,1,1,NC,A1,lick
15.1945578231,0.0754648526077,1,3,55,1,2,0.288458049887,"""1/4""",69,67.1847612411,4,0,1,NC,A1,lick
15.2787301587,0.0783673469388,1,3,55,1,3,0.288458049887,"""1/4""",68,61.8529539356,4,0,1,NC,A1,lick
15.4006349206,0.107392290249,1,2,56,1,1,0.25253968254,"""1/4""",69,69.1826547152,4,0,1,NC,A1,lick
15.5080272109,0.127709750567,1,2,56,1,2,0.25253968254,"""1/4""",67,66.2745782236,4,0,1,NC,A1,lick
15.6415419501,0.104489795918,1,2,57,1,1,0.268594104308,"""1/4""",65,64.3994417416,4,0,1,NC,A1,lick
15.7605442177,0.104489795918,1,2,57,1,2,0.268594104308,"""1/4""",61,59.2034640043,4,0,1,NC,A1,lick
16.3178231293,0.0464399092971,1,4,59,1,3,0.245782312925,"""1/4""",70,64.1950217444,5,1,1,NC,A1,melody
16.3816780045,1.03038548753,1,4,59,1,4,0.245782312925,"""1/4""",72,69.190403732,5,0,1,NC,A1,melody
17.4265759637,0.150929705215,1,2,63,1,2,0.252448979592,"""1/4""",74,66.3187546333,5,0,1,NC,A1,melody
17.5775056689,0.107392290249,1,4,64,1,2,0.249274376417,"""1/4""",70,58.8427327634,5,0,1,NC,A1,melody
17.7023129252,0.121904761905,1,4,64,1,4,0.249274376417,"""1/4""",72,66.005535974,5,0,1,NC,A1,melody
17.8561451247,0.139319727891,1,2,65,1,2,0.242653061224,"""1/4""",69,68.1604393377,5,0,1,NC,A1,melody
18.1115646259,0.116099773243,1,2,66,1,2,0.26231292517,"""1/4""",70,67.3663345411,5,0,1,NC,A1,melody
18.4076190476,0.0493424036281,1,2,67,1,2,0.249138321995,"""1/4""",70,64.6441939426,5,0,1,NC,A1,melody
18.4656689342,0.690793650794,1,1,68,1,1,0.252653061224,"""1/4""",72,61.4715794307,5,0,1,NC,A1,melody
19.165170068,0.101587301587,1,2,70,1,2,0.260566893424,"""1/4""",69,64.7632211584,5,0,1,NC,A1,melody
19.2841723356,0.119002267574,1,2,71,1,1,0.280453514739,"""1/4""",67,66.1654526186,5,0,1,NC,A1,melody
19.4147845805,0.089977324263,1,2,71,1,2,0.280453514739,"""1/4""",65,60.2038907893,5,0,1,NC,A1,melody
19.5163718821,0.174149659864,1,3,72,1,1,0.248163265306,"""1/4""",67,60.8932232771,5,0,1,NC,A1,melody
19.6992290249,0.333786848073,1,3,72,1,3,0.248163265306,"""1/4""",69,55.0370928345,5,0,1,NC,A1,melody
20.9647165533,0.0754648526077,1,2,77,1,2,0.243605442177,"""1/4""",70,70.1696916034,6,1,1,NC,A1,line_w_asdl
21.0517913832,0.124807256236,1,2,78,1,1,0.27768707483,"""1/4""",72,70.1942763468,6,0,1,NC,A1,line_w_asdl
21.1853061224,0.159637188209,1,2,78,1,2,0.27768707483,"""1/4""",73,67.9076448272,6,0,1,NC,A1,line_w_asdl
21.3623582766,0.116099773243,1,2,79,1,1,0.268707482993,"""1/4""",74,66.8640603181,6,0,1,NC,A1,line_w_asdl
21.4784580499,0.11029478458,1,2,79,1,2,0.268707482993,"""1/4""",72,69.5631948181,6,0,1,NC,A1,line_w_asdl
21.5974603175,0.150929705215,1,2,80,1,1,0.258276643991,"""1/4""",70,68.7648545219,6,0,1,NC,A1,line_w_asdl
21.76,0.104489795918,1,2,80,1,2,0.258276643991,"""1/4""",68,68.8827603172,6,0,1,NC,A1,line_w_asdl
21.8760997732,0.145124716553,1,2,81,1,1,0.263129251701,"""1/4""",67,70.0480613894,6,0,1,NC,A1,line_w_asdl
22.0241269841,0.0841723356009,1,2,81,1,2,0.263129251701,"""1/4""",61,60.7839109221,6,0,1,NC,A1,line_w_asdl
22.1141043084,0.0754648526077,1,4,82,1,1,0.258072562358,"""1/4""",66,68.6208732523,6,0,1,NC,A1,line_w_asdl
22.1953741497,0.0580498866213,1,4,82,1,2,0.258072562358,"""1/4""",67,66.0706774277,6,0,1,NC,A1,line_w_asdl
22.2737414966,0.0551473922902,1,4,82,1,3,0.258072562358,"""1/4""",68,61.9359613655,6,0,1,NC,A1,line_w_asdl
22.3375963719,0.226394557823,1,4,82,1,4,0.258072562358,"""1/4""",65,62.9702016109,6,0,1,NC,A1,line_w_asdl
22.5785034014,0.284444444444,1,2,83,1,2,0.263219954649,"""1/4""",63,61.1455943548,6,0,1,NC,A1,line_w_asdl
23.1183673469,0.139319727891,1,2,85,1,2,0.268843537415,"""1/4""",74,67.6853911677,6,0,1,NC,A1,lick
23.2576870748,0.124807256236,1,4,86,1,2,0.25253968254,"""1/4""",73,65.1396626985,6,0,1,NC,A1,lick
23.3941043084,0.0986848072562,1,4,86,1,4,0.25253968254,"""1/4""",71,63.3133667229,6,0,1,NC,A1,lick
23.4927891156,0.145124716553,1,1,87,1,1,0.267596371882,"""1/4""",72,68.6976064623,6,0,1,NC,A1,lick
23.9920181406,0.0696598639456,1,2,89,1,1,0.248163265306,"""1/4""",70,69.678289415,7,1,1,NC,A1,#-lick
24.0703854875,0.104489795918,1,2,89,1,2,0.248163265306,"""1/4""",71,69.7461467523,7,0,1,NC,A1,#-lick
24.1835827664,0.116099773243,1,2,90,1,1,0.268911564626,"""1/4""",72,65.9989343591,7,0,1,NC,A1,#-lick
24.3141950113,0.179954648526,1,2,90,1,2,0.268911564626,"""1/4""",67,66.580345615,7,0,1,NC,A1,#-lick
24.8772789116,0.13641723356,1,2,92,1,2,0.258888888889,"""1/4""",67,74.7192573313,8,1,1,NC,A1,quote:?
25.1559183673,0.0928798185941,1,2,93,1,2,0.272267573696,"""1/4""",64,65.753670594,8,0,1,NC,A1,quote:?
25.3910204082,0.11029478458,1,2,94,1,2,0.268594104308,"""1/4""",67,71.5306810216,8,0,1,NC,A1,quote:?
25.5303401361,0.11029478458,1,1,95,1,1,0.267891156463,"""1/4""",66,70.6312093309,8,0,1,NC,A1,quote:?
25.7857596372,0.133514739229,1,2,96,1,1,0.258888888889,"""1/4""",62,66.6665724287,8,0,1,NC,A1,quote:?
25.9192743764,0.119002267574,1,2,96,1,2,0.258888888889,"""1/4""",58,61.9147687368,8,0,1,NC,A1,quote:?
26.0585941043,0.0580498866213,1,4,97,1,1,0.26253968254,"""1/4""",64,71.8131303194,8,0,1,NC,A1,quote:?
26.1166439909,0.142222222222,1,4,97,1,2,0.26253968254,"""1/4""",65,69.8134483321,8,0,1,NC,A1,quote:?
26.2704761905,0.142222222222,1,4,97,1,4,0.26253968254,"""1/4""",67,69.7045898909,8,0,1,NC,A1,quote:?
26.493968254,0.121904761905,1,2,98,1,2,0.243605442177,"""1/4""",64,58.6486813209,8,0,1,NC,A1,quote:?
26.8132426304,0.127709750567,1,2,100,1,1,0.26873015873,"""1/4""",65,68.7568772223,8,0,1,NC,A1,lick
26.9438548753,0.127709750567,1,2,100,1,2,0.26873015873,"""1/4""",67,69.3162032574,8,0,1,NC,A1,lick
27.0860770975,0.116099773243,1,2,101,1,1,0.262335600907,"""1/4""",69,67.6612175336,8,0,1,NC,A1,lick
27.2108843537,0.0928798185941,1,2,101,1,2,0.262335600907,"""1/4""",70,70.1502767274,8,0,1,NC,A1,lick
27.3211791383,0.124807256236,1,2,102,1,1,0.258934240363,"""1/4""",72,69.4083639247,8,0,1,NC,A1,lick
27.4895238095,0.0841723356009,1,2,102,1,2,0.258934240363,"""1/4""",67,61.9223805778,8,0,1,NC,A1,lick
27.5795011338,0.133514739229,1,2,103,1,1,0.262403628118,"""1/4""",68,68.4029201176,8,0,1,NC,A1,lick
27.721723356,0.121904761905,1,2,103,1,2,0.262403628118,"""1/4""",66,68.0873878478,8,0,1,NC,A1,lick
27.8871655329,0.087074829932,1,2,104,1,1,0.249160997732,"""1/4""",62,62.1905771408,8,0,1,NC,A1,lick
27.9829478458,0.0783673469388,1,2,104,1,2,0.249160997732,"""1/4""",58,60.4095415778,8,0,1,NC,A1,lick
28.116462585,0.226394557823,1,1,105,1,1,0.242607709751,"""1/4""",61,62.3314037266,8,0,1,NC,A1,lick
28.3428571429,0.133514739229,1,2,106,1,1,0.269024943311,"""1/4""",62,63.2375427896,8,0,1,NC,A1,lick
28.5112018141,0.0957823129252,1,2,106,1,2,0.269024943311,"""1/4""",59,61.3769109172,8,0,1,NC,A1,lick
