onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
23.906122449,0.114285714286,4,2,13,2,2,0.416870748299,"""4/4""",62,67.1597370882,7,1,1,D-,A1,~rhythm_si
24.3081632653,0.112244897959,4,2,13,3,2,0.402517006803,"""4/4""",62,68.7366415158,7,0,1,D-,A1,~rhythm_si
24.7163265306,0.102040816327,4,2,13,4,2,0.412471655329,"""4/4""",62,63.8403365568,7,0,1,D-,A1,~rhythm_si
25.1183673469,0.1,4,2,14,1,2,0.401473922902,"""4/4""",62,66.6627688014,7,0,1,G-,A1,~rhythm_si
25.5326530612,0.1,4,2,14,2,2,0.412380952381,"""4/4""",62,67.7451375717,7,0,1,G-,A1,~rhythm_si
25.7262585034,0.406349206349,4,1,14,3,1,0.441746031746,"""4/4""",62,67.5448754704,7,0,1,G-,A1,~rhythm_si
26.1485714286,0.193015873016,4,2,14,4,1,0.402562358277,"""4/4""",62,67.7906901332,7,0,1,G-,A1,~rhythm_si
26.3778684807,0.143673469388,4,2,14,4,2,0.402562358277,"""4/4""",59,62.8249958399,7,0,1,G-,A1,~lick
26.5839455782,0.178503401361,4,2,15,1,1,0.411587301587,"""4/4""",62,67.8559000412,7,0,1,D-,A1,~lick
26.7987301587,0.175600907029,4,2,15,1,2,0.411587301587,"""4/4""",64,67.9138911548,7,0,1,D-,A1,~lick
26.9917460317,0.148027210884,4,1,15,2,1,0.377369614512,"""4/4""",65,66.8437897457,7,0,1,D-,A1,~lick
28.6408163265,0.130612244898,4,2,16,2,1,0.41156462585,"""4/4""",59,59.3124513243,8,1,1,G-,A1,#lick
28.8188662132,0.12335600907,4,2,16,2,2,0.41156462585,"""4/4""",62,68.1616544308,8,0,1,G-,A1,#lick
29.1889342404,0.568888888889,4,2,16,3,2,0.406825396825,"""4/4""",62,64.0415889756,8,0,1,G-,A1,#lick
29.8289342404,0.16253968254,4,2,17,1,1,0.402653061224,"""4/4""",59,67.1437464424,8,0,1,D-,A2,#lick
30.0408163265,0.178503401361,4,2,17,1,2,0.402653061224,"""4/4""",62,70.3389204322,8,0,1,D-,A2,#lick
30.6300226757,0.28589569161,4,1,17,3,1,0.412426303855,"""4/4""",65,71.8807413845,9,1,1,D-,A2,#lick
31.4204081633,0.175510204082,4,2,18,1,1,0.376439909297,"""4/4""",59,67.9547524353,10,1,1,D-,A2,#lick
31.6575056689,0.146575963719,4,2,18,1,2,0.376439909297,"""4/4""",62,69.8346551831,10,0,1,G-,A2,#lick
31.8171428571,0.264126984127,4,3,18,2,1,0.392925170068,"""4/4""",62,68.5848148393,10,0,1,G-,A2,#lick
32.0928798186,0.0812698412698,4,3,18,2,3,0.392925170068,"""4/4""",59,63.6832640526,10,0,1,G-,A2,#lick
32.4498866213,0.200272108844,4,2,18,3,2,0.412517006803,"""4/4""",64,72.1946782424,11,1,1,G-,A2,#lick
32.6501587302,0.126258503401,4,1,18,4,1,0.397097505669,"""4/4""",65,63.8420769169,11,0,1,G-,A2,#lick
33.0579591837,0.156734693878,4,2,19,1,1,0.401541950113,"""4/4""",59,65.9433960505,12,1,1,D-,A2,#rhythm_mi
33.2741950113,0.132063492063,4,2,19,1,2,0.401541950113,"""4/4""",62,68.4834545192,12,0,1,D-,A2,#rhythm_mi
33.4425396825,0.20462585034,4,2,19,2,1,0.412335600907,"""4/4""",62,68.7705626231,12,0,1,D-,A2,#rhythm_mi
33.6775510204,0.118367346939,4,2,19,2,2,0.412335600907,"""4/4""",59,59.4009132107,12,0,1,D-,A2,#rhythm_mi
33.8401814059,0.214784580499,4,2,19,3,1,0.407120181406,"""4/4""",62,68.9335760151,12,0,1,D-,A2,#rhythm_mi
34.0752834467,0.133514739229,4,2,19,3,2,0.407120181406,"""4/4""",62,69.4291409617,12,0,1,D-,A2,#rhythm_mi
34.2392743764,0.21768707483,4,3,19,4,1,0.427505668934,"""4/4""",62,68.399366474,12,0,1,D-,A2,#rhythm_mi
34.5048526077,0.11029478458,4,3,19,4,3,0.427505668934,"""4/4""",59,60.3895253949,12,0,1,D-,A2,#rhythm_mi
34.6485260771,0.178503401361,4,3,20,1,1,0.386213151927,"""4/4""",62,68.695042874,12,0,1,D-,A2,#rhythm_mi
34.9082993197,0.113197278912,4,3,20,1,3,0.386213151927,"""4/4""",62,68.4535253454,12,0,1,G-,A2,#rhythm_mi
35.0447165533,0.267029478458,4,3,20,2,1,0.402811791383,"""4/4""",62,66.3412182194,12,0,1,G-,A2,#rhythm_mi
